id,nctn,invn,suffix,tsk,lir,ogtd,cls,controllo_inventario,rifatta,
217084,1600217084,50564,,RA,P,RILIEVO,COROPLASTICA,0,f,
217085,1600217085,50565,,RA,P,RILIEVO,COROPLASTICA,0,f,
217086,1600217086,50566,,RA,P,RILIEVO,COROPLASTICA,0,f,
217087,1600217087,50567,,RA,P,RILIEVO,COROPLASTICA,0,f,
217088,1600217088,50568,,RA,P,RILIEVO,COROPLASTICA,0,f,
217089,1600217089,50569,,RA,P,RILIEVO,COROPLASTICA,0,f,
217090,1600217090,50570,,RA,P,RILIEVO,COROPLASTICA,0,f,
217091,1600217091,50571,,RA,P,RILIEVO,COROPLASTICA,0,f,
217092,1600217092,50572,,RA,P,RILIEVO,COROPLASTICA,0,f,
217093,1600217093,50573,,RA,P,RILIEVO,COROPLASTICA,0,f,
217094,1600217094,50574,,RA,P,RILIEVO,COROPLASTICA,0,f,
217095,1600217095,50575,,RA,P,RILIEVO,COROPLASTICA,0,f,
217096,1600217096,50576,,RA,P,RILIEVO,COROPLASTICA,0,f,
217097,1600217097,50577,,RA,P,RILIEVO,COROPLASTICA,0,f,
217098,1600217098,50578,,RA,P,RILIEVO,COROPLASTICA,0,f,
217099,1600217099,50579,,RA,P,RILIEVO,COROPLASTICA,0,f,
217100,1600217100,50580,,RA,P,RILIEVO,COROPLASTICA,0,f,
217101,1600217101,50581,,RA,P,RILIEVO,COROPLASTICA,0,f,
217102,1600217102,50582,,RA,P,RILIEVO,COROPLASTICA,0,f,
217103,1600217103,50583,,RA,P,RILIEVO,COROPLASTICA,0,f,
217104,1600217104,50584,,RA,P,ORECCHINO,ORNAMENTI,0,f,
217105,1600217105,50585,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217106,1600217106,50586,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217107,1600217107,50587,,RA,P,ANELLO DIGITALE,ORNAMENTI,0,f,
217108,1600217108,50587/A,,RA,P,DIADEMA/frammento,ORNAMENTI,2,f,
217109,1600217109,50588,,RA,P,OINOCHOE A BOCCA ROTONDA,CERAMICA DI GNATHIA,0,f,
217110,1600217110,50589,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217111,1600217111,50590,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA APULA A FIGURE ROSSE,0,f,
217112,1600217112,50591,,RA,P,LEKYTHOS,CERAMICA A DECORAZIONE LINEARE,0,f,
217113,1600217113,50592,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217114,1600217114,50593,,RA,P,UNGUENTARIO,CERAMICA A DECORAZIONE LINEARE,0,f,
217115,1600217115,50594,,RA,P,UNGUENTARIO,CERAMICA A DECORAZIONE LINEARE,0,f,
217116,1600217116,50595,,RA,P,UNGUENTARIO,CERAMICA A DECORAZIONE LINEARE,0,f,
217117,1600217117,50596,,RA,P,OLPE,CERAMICA ACROMA,0,f,
217118,1600217118,50597,,RA,P,OLPE,CERAMICA ACROMA,0,f,
217119,1600217119,50598,,RA,P,LEKYTHOS ARIBALLICA,CERAMICA A VERNICE NERA,0,f,
217120,1600217120,50599,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA A VERNICE NERA,0,f,
217121,1600217121,50600,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217122,1600217122,50601,,RA,P,CIOTOLA MINIATURISTICA,CERAMICA ACROMA,0,f,
217123,1600217123,50602,,RA,P,UNGUENTARIO,CERAMICA A DECORAZIONE LINEARE,0,f,
217124,1600217124,50603,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA APULA A FIGURE ROSSE,0,f,
217125,1600217125,50603/A,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,2,f,
217126,1600217126,50604,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217127,1600217127,50605,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA APULA A FIGURE ROSSE,0,f,
217128,1600217128,50606,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217129,1600217129,50607,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217130,1600217130,50608,,RA,P,LEKYTHOS,CERAMICA A DECORAZIONE LINEARE,0,f,
217131,1600217131,50609,,RA,P,UNGUENTARIO,CERAMICA A DECORAZIONE LINEARE,0,f,
217132,1600217132,50610,,RA,P,SPECCHIO,SPECCHI,0,f,
217133,1600217133,50610/A,,RA,P,SPECCHIO,SPECCHI,2,f,
217134,1600217134,50611,,RA,P,LEKYTHOS,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217135,1600217135,50612,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA APULA A FIGURE ROSSE,0,f,
217136,1600217136,50613,,RA,P,LEKYTHOS,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217137,1600217137,50614,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217138,1600217138,50615,,RA,P,APPLIQUE,COROPLASTICA,0,f,
217139,1600217139,50616,,RA,P,APPLIQUE,COROPLASTICA,0,f,
217140,1600217140,50617,,RA,P,APPLIQUE,COROPLASTICA,0,f,
217141,1600217141,50618,,RA,P,PEDINA,INSTRUMENTUM,0,f,
217142,1600217142,50619,,RA,P,APPLIQUE,COROPLASTICA,0,f,
217143,1600217143,50620,,RA,P,APPLIQUE,COROPLASTICA,0,f,
217144,1600217144,50621,,RA,P,GEISON,COROPLASTICA ARCHITETTONICA,0,f,
217145,1600217145,50621/A,,RA,P,ANELLO DIGITALE,ORNAMENTI,2,f,
217146,1600217146,50621/B,,RA,P,COPPA IONICA,CERAMICA GRECO ORIENTALE,2,f,
217147,1600217147,50621/C,,RA,P,KYLIX,CERAMICA DI TIPO CORINZIO,2,f,
217148,1600217148,50622,,RA,P,DIADEMA,ORNAMENTI,0,f,
217149,1600217149,50623,,RA,P,COLLANA,ORNAMENTI,0,f,
217150,1600217150,50624,,RA,P,ORECCHINO,ORNAMENTI,0,f,
217151,1600217151,50625,,RA,P,DIADEMA,ORNAMENTI,0,f,
217152,1600217152,50625/Bis,,RA,P,TESSUTO/frammento,ORNAMENTI,2,f,
217153,1600217153,50626,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217154,1600217154,50626/A,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217155,1600217155,50626/B,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217156,1600217156,50626/C,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217157,1600217157,50626/D,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217158,1600217158,50626/E,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217159,1600217159,50626/F,,RA,P,UNGUENTARIO,CERAMICA A FASCE,2,f,
217160,1600217160,50626/G,,RA,P,UNGUENTARIO,CERAMICA A FASCE,2,f,
217161,1600217161,50626/H,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217162,1600217162,50626/K,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217163,1600217163,50626/L,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217164,1600217164,50626/M,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217165,1600217165,50626/N,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217166,1600217166,50626/P,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217167,1600217167,50626/Q,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217168,1600217168,50626/R,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217169,1600217169,50626/S,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217170,1600217170,50626/T,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217171,1600217171,50626/U,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217172,1600217172,50626/V,,RA,P,UNGUENTARIO,CERAMICA ACROMA,2,f,
217173,1600217173,50626/Z,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217174,1600217174,50627,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA A VERNICE ROSSA,0,f,
217175,1600217175,50628,,RA,P,COPPA EMISFERICA,CERAMICA A VERNICE NERA,0,f,
217176,1600217176,50629,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217177,1600217177,50629/A,,RA,P,SKYPHOS,CERAMICA A VERNICE NERA,2,f,
217178,1600217178,50630,,RA,P,SPECCHIO,SPECCHI,0,f,
217179,1600217179,50631,,RA,P,PATERA,CERAMICA A VERNICE NERA,0,f,
217180,1600217180,50632,,RA,P,ELEMENTO DI FLAUTO,INSTRUMENTUM,0,f,
217181,1600217181,50632/A,,RA,P,CORNICE,INSTRUMENTUM,2,f,
217182,1600217182,50632/B,,RA,P,VALVA DI CONCHIGLIA,INSTRUMENTUM,2,f,
217183,1600217183,50633,,RA,P,BORCHIA,ORNAMENTI,0,f,
217184,1600217184,50633/A,,RA,P,ALABASTRON,ALABASTRI,2,f,
217185,1600217185,50634,,RA,P,PENDAGLIO,ORNAMENTI,0,f,
217186,1600217186,50634/A,,RA,P,CHIODO,METALLI,2,f,
217187,1600217187,50635,,RA,P,ORECCHINI (COPPIA DI),ORNAMENTI,0,f,
217188,1600217188,50636,,RA,P,DIADEMA,ORNAMENTI,0,f,
217189,1600217189,50637,,RA,P,ANELLO DIGITALE,ORNAMENTI,0,f,
217190,1600217190,50638,,RA,P,DIADEMA/frammento,ORNAMENTI,0,f,
217191,1600217191,50639,,RA,P,LUCERNA,METALLI,0,f,
217192,1600217192,50640,,RA,P,SPECCHIO,SPECCHI,0,f,
217193,1600217193,50641,,RA,P,STRIGILE,METALLI,0,f,
217194,1600217194,50642,,RA,P,COPPA EMISFERICA,METALLI,0,f,
217195,1600217195,50643,,RA,P,OLPE,CERAMICA ACROMA,0,f,
217196,1600217196,50644,,RA,P,ELEMENTI DI COFANETTO,INSTRUMENTUM,0,f,
217197,1600217197,50645,,RA,P,ANELLO DIGITALE,METALLI,0,f,
217198,1600217198,50646,,RA,P,ELEMENTI DI FLAUTO,INSTRUMENTUM,0,f,
217199,1600217199,50647,,RA,P,LAGYNOS,CERAMICA A FASCE,0,f,
217200,1600217200,50648,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217201,1600217201,50648/A,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217202,1600217202,50648/B,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217203,1600217203,50648/C,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217204,1600217204,50649,,RA,P,OLLA,CERAMICA ACROMA,0,f,
217205,1600217205,50650,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217206,1600217206,50650/A,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217207,1600217207,50650/B,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217208,1600217208,50650/C,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217209,1600217209,50650/D,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217210,1600217210,50650/E,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217211,1600217211,50650/F,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217212,1600217212,50650/G,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217213,1600217213,50650/H,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217214,1600217214,50650/K,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217215,1600217215,50650/L,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217216,1600217216,50650/M,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217217,1600217217,50650/N,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217218,1600217218,50650/P,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217219,1600217219,50650/Q,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217220,1600217220,50650/R,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217221,1600217221,50650/S,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217222,1600217222,50650/T,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217223,1600217223,50650/U,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217224,1600217224,50650/V,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217225,1600217225,50651,,RA,P,PATERA,CERAMICA A VERNICE NERA,0,f,
217226,1600217226,50652,,RA,P,COPPA EMISFERICA,CERAMICA A VERNICE NERA,0,f,
217227,1600217227,50652/A,,RA,P,ALABASTRON,ALABASTRI,2,f,
217228,1600217228,50652/A,,RA,P,ALABASTRON,ALABASTRI,2,f,
217229,1600217229,50653,,RA,P,PHIALE MESOMPHALICA,METALLI,0,f,
217230,1600217230,50654,,RA,P,PATERA,CERAMICA A VERNICE NERA,0,f,
217231,1600217231,50654/A,,RA,P,CORNICE/frammento,INSTRUMENTUM,2,f,
217232,1600217232,50654/A,,RA,P,VALVA DI CONCHIGLIA,INSTRUMENTUM,2,f,
217233,1600217233,50654/A,,RA,P,APPLIQUE,ORNAMENTI,2,f,
217234,1600217234,50655,,RA,P,STILO,METALLI,0,f,
217235,1600217235,50655/A,,RA,P,SERRATURA/frammento,METALLI,2,f,
217236,1600217236,50655/A,,RA,P,CHIODO/frammento,METALLI,2,f,
217237,1600217237,50656,,RA,P,PELIKE,CERAMICA APULA A FIGURE ROSSE,0,f,
217238,1600217238,50657,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA A VERNICE NERA,0,f,
217239,1600217239,50658,,RA,P,LEKYTHOS,CERAMICA A FASCE,0,f,
217240,1600217240,50659,,RA,P,LEKYTHOS,CERAMICA A FASCE,0,f,
217241,1600217241,50659/A,,RA,P,LEKYTHOS ARYBALLICA,CERAMICA ATTICA A FIGURE ROSSE,2,f,
217242,1600217242,50660,,RA,P,STATUETTA,COROPLASTICA,0,f,
217243,1600217243,50661,,RA,P,STATUETTA,COROPLASTICA,0,f,
217244,1600217244,50662,,RA,P,CANDELABRO,METALLI,0,f,
217245,1600217245,50663,,RA,P,STATUETTA,COROPLASTICA,0,f,
217246,1600217246,50664,,RA,P,STATUETTA,COROPLASTICA,0,f,
217247,1600217247,50665,,RA,P,STATUETTA,COROPLASTICA,0,f,
217248,1600217248,50666,,RA,P,STATUETTA,COROPLASTICA,0,f,
217249,1600217249,50667,,RA,P,FERMAGLIO (?),ORNAMENTI,0,f,
217250,1600217250,50668,,RA,P,PROTOME,COROPLASTICA,0,f,
217251,1600217251,50669,,RA,P,MASCHERA,COROPLASTICA,0,f,
217252,1600217252,50670,,RA,P,STATUETTA,METALLI,0,f,
217253,1600217253,50671,,RA,P,ALABASTRON,ALABASTRI,0,f,
217254,1600217254,50671/A,,RA,P,ALABASTRON,ALABASTRI,2,f,
217255,1600217255,50671/B,,RA,P,ALABASTRON,ALABASTRI,2,f,
217256,1600217256,50671/C,,RA,P,ALABASTRON,ALABASTRI,2,f,
217257,1600217257,50671/D,,RA,P,ALABASTRON,ALABASTRI,2,f,
217258,1600217258,50671/E,,RA,P,ALABASTRON,ALABASTRI,2,f,
217259,1600217259,50671/F,,RA,P,ALABASTRON,ALABASTRI,2,f,
217260,1600217260,50671/G,,RA,P,ALABASTRON,ALABASTRI,2,f,
217261,1600217261,50671/H,,RA,P,ALABASTRON,ALABASTRI,2,f,
217262,1600217262,50671/L,,RA,P,ALABASTRON,ALABASTRI,2,f,
217263,1600217263,50671/M,,RA,P,ALABASTRON,ALABASTRI,2,f,
217264,1600217264,50671/N,,RA,P,ALABASTRON,ALABASTRI,2,f,
217265,1600217265,50671/O,,RA,P,ALABASTRON,ALABASTRI,2,f,
217266,1600217266,50671/P,,RA,P,ALABASTRON,ALABASTRI,2,f,
217267,1600217267,50671/Q,,RA,P,ALABASTRON,ALABASTRI,2,f,
217268,1600217268,50671/R,,RA,P,ALABASTRON,ALABASTRI,2,f,
217269,1600217269,50672,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217270,1600217270,50672/A,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217271,1600217271,50672/B,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217272,1600217272,50672/C,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217273,1600217273,50672/D,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217274,1600217274,50672/E,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217275,1600217275,50672/F,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217276,1600217276,50672/G,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217277,1600217277,50673,,RA,P,GUTTUS,CERAMICA A VERNICE NERA,0,f,
217278,1600217278,50673/A,,RA,P,RILIEVO,COROPLASTICA,2,f,
217279,1600217279,50674,,RA,P,ELEMENTI DI FLAUTO,INSTRUMENTUM,0,f,
217280,1600217280,50674/A,,RA,P,ELEMENTI DI COFANETTO,ORNAMENTI,2,f,
217281,1600217281,50675,,RA,P,TEGAME,CERAMICA COMUNE,0,f,
217282,1600217282,50676,,RA,P,SPECILLUM,METALLI,0,f,
217283,1600217283,50676/A,,RA,P,STRIGILE,METALLI,2,f,
217284,1600217284,50676/B,,RA,P,CHIODO/frammento,METALLI,2,f,
217285,1600217285,50676/C,,RA,P,DRACMA,MONETE,2,f,
217286,1600217286,50676/D,,RA,P,STRIGILE,METALLI,2,f,
217287,1600217287,50677,,RA,P,KYLIX,CERAMICA ATTICA A FIGURE NERE,0,f,
217288,1600217288,50678,,RA,P,KYLIX,CERAMICA ATTICA A FIGURE NERE,0,f,
217289,1600217289,50679,,RA,P,KYLIX,CERAMICA ATTICA A FIGURE NERE,0,f,
217290,1600217290,50680,,RA,P,ANFORA,CERAMICA CORINZIA TARDA I,0,f,
217291,1600217291,50681,,RA,P,STAMNOS,CERAMICA A FASCE,0,f,
217292,1600217292,50682,,RA,P,ALABASTRON,ALABASTRI,0,f,
217293,1600217293,50683,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA,0,f,
217294,1600217294,50684,,RA,P,SPECCHIO,SPECCHI,0,f,
217295,1600217295,50685,,RA,P,DIADEMA,ORNAMENTI,0,f,
217296,1600217296,50686,,RA,P,PORTAGIOIE,ORNAMENTI,0,f,
217297,1600217297,50687,,RA,P,APPLIQUES,ORNAMENTI,0,f,
217298,1600217298,50687/A,,RA,P,ELEMENTI DI COFANETTO,INSTRUMENTUM,2,f,
217299,1600217299,50688,,RA,P,SPECCHIO,SPECCHI,0,f,
217300,1600217300,50688/A,,RA,P,POMELLO,INSTRUMENTUM,2,f,
217301,1600217301,50689,,RA,P,MANICO DI FLABELLO/frammenti,INSTRUMENTUM,0,f,
217302,1600217302,50689/A,,RA,P,BORCHIA,ORNAMENTI,2,f,
217303,1600217303,50690,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217304,1600217304,50690/A,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,2,f,
217305,1600217305,50690/B,,RA,P,CONCHIGLIA,INSTRUMENTUM,2,f,
217306,1600217306,50691,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217307,1600217307,50691/A,,RA,P,CESOIA A MOLLA,METALLI,2,f,
217308,1600217308,50691/B,,RA,P,ASTICELLA,METALLI,2,f,
217309,1600217309,50691/C,,RA,P,ELEMENTI DI FLAUTO,INSTRUMENTUM,2,f,
217310,1600217310,50691/D,,RA,P,APPLIQUE (?),INSTRUMENTUM,2,f,
217311,1600217311,50692,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,0,f,
217312,1600217312,50692/A,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217313,1600217313,50692/B,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217314,1600217314,50692/C,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217315,1600217315,50692/D,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217316,1600217316,50692/E,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217317,1600217317,50692/F,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217318,1600217318,50692/G,,RA,P,BALSAMARIO,CERAMICA A VERNICE BRUNA IN PARTE RISPARMIATA,2,f,
217319,1600217319,50693,,RA,P,LAGYNOS,CERAMICA ACROMA,0,f,
217320,1600217320,50693/A,,RA,P,LAGYNOS,CERAMICA ACROMA,2,f,
217321,1600217321,50693/B,,RA,P,LAGYNOS,CERAMICA ACROMA,2,f,
217322,1600217322,50694,,RA,P,BALSAMARIO,VETRI,0,f,
217323,1600217323,50694/A,,RA,P,CHIODO,METALLI,2,f,
217324,1600217324,50695,,RA,P,SPECCHIO,SPECCHI,0,f,
217325,1600217325,50695/A,,RA,P,LISCIATOIO (?),INSTRUMENTUM,2,f,
217326,1600217326,50696,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217327,1600217327,50697,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217328,1600217328,50698,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217329,1600217329,50699,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA,0,f,
217330,1600217330,50700,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,0,f,
217331,1600217331,50700/A,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217332,1600217332,50701,,RA,P,LEKYTHOS,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217333,1600217333,50702,,RA,P,PENDAGLIO,INSTRUMENTUM,0,f,
217334,1600217334,50703,,RA,P,DIADEMA,ORNAMENTI,0,f,
217335,1600217335,50704,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA A VERNICE ROSSA,0,f,
217336,1600217336,50705,,RA,P,COPPETTA MONOANSATA,CERAMICA A VERNICE NERA,0,f,
217337,1600217337,50705/A,,RA,P,COPPA,CERAMICA A VERNICE NERA,2,f,
217338,1600217338,50706,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,0,f,
217339,1600217339,50706/A,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217340,1600217340,50706/B,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217341,1600217341,50706/C,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217342,1600217342,50706/D,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217343,1600217343,50706/E,,RA,P,COPPETTA,CERAMICA A VERNICE NERA,2,f,
217344,1600217344,50707,,RA,P,THYMIATERION,CERAMICA ACROMA,0,f,
217345,1600217345,50708,,RA,P,PISSIDE,CERAMICA A VERNICE NERA,0,f,
217346,1600217346,50709,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217347,1600217347,50709/A,,RA,P,ASTRAGALO,INSTRUMENTUM,2,f,
217348,1600217348,50709/B,,RA,P,ANELLO,INSTRUMENTUM,2,f,
217349,1600217349,50709/C,,RA,P,DISCO PERFORATO,INSTRUMENTUM,2,f,
217350,1600217350,50709/D,,RA,P,ELEMENTI DI FLAUTO,INSTRUMENTUM,2,f,
217351,1600217351,50709/E,,RA,P,CERNIERA,INSTRUMENTUM,2,f,
217352,1600217352,50710,,RA,P,ELEMENTI DI DIADEMA,ORNAMENTI,0,f,
217353,1600217353,50710/A,,RA,P,SPILLONE,ORNAMENTI,2,f,
217354,1600217354,50710/B,,RA,P,CRETULA,INSTRUMENTUM,2,f,
217355,1600217355,50710/C,,RA,P,CHIODO,METALLI,2,f,
217356,1600217356,50710/D,,RA,P,PEDINA,INSTRUMENTUM,2,f,
217357,1600217357,50710/E,,RA,P,SPECCHIO,SPECCHI,2,f,
217358,1600217358,50710/F,,RA,P,CHIODO,METALLI,2,f,
217359,1600217359,50710/G,,RA,P,GLOBETTO,INSTRUMENTUM,2,f,
217360,1600217360,50710/H,,RA,P,PASTIGLIA/frammento,INSTRUMENTUM,2,f,
217361,1600217361,50710/I,,RA,P,SASSO,INSTRUMENTUM,2,f,
217362,1600217362,50710/L,,RA,P,PIEDE DI VASO/frammento,VETRI,2,f,
217363,1600217363,50711,,RA,P,LUCERNA,LUCERNE A VERNICE NERA,0,f,
217364,1600217364,50712,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217365,1600217365,50713,,RA,P,UNGUENTARIO,CERAMICA A VERNICE NERA IN PARTE RISPARMIATA,0,f,
217366,1600217366,50714,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217367,1600217367,50715,,RA,P,TAZZA BIANSATA,CERAMICA A VERNICE NERA,0,f,
217368,1600217368,50716,,RA,P,ANELLO DIGITALE,ORNAMENTI,0,f,
217369,1600217369,50717,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA DI GNATHIA,0,f,
217370,1600217370,50718,,RA,P,GUTTUS,CERAMICA A VERNICE NERA,0,f,
217371,1600217371,50719,,RA,P,PISSIDE,METALLI,0,f,
217372,1600217372,50720,,RA,P,SPATOLA,METALLI,0,f,
217373,1600217373,50721,,RA,P,VASSOIO MINIATURISTICO,METALLI,0,f,
217374,1600217374,50722,,RA,P,OINOCHOE A BOCCA TRILOBATA,CERAMICA A VERNICE NERA,0,f,
